s126_id,s126_data_1,s126_data_2,s101_id,s101_data_1,s101_data_2
126,101,1,101,1.7348480224609375,5.328033447265625
126,101,1,101,-34.82659912109375,-17.305389404296875
126,101,1,101,-8.75018310546875,-1.154083251953125
126,101,1,101,1.6826324462890625,5.290679931640625
126,101,1,101,-5.7720794677734375,0.6957244873046875
